Localidade;Ano;Total;Indústria de Transformação ;Indústria de Extração de Minerais ;Serviços Industriais de Utilidade Pública ;Construção Civil ;Comércio ;Serviços ;Administração Pública Direta e Indireta ;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca ;Atividade não especificada ou classificada
Mutunópolis;2004;30;;;;;2;;;28;
Mutunópolis;2005;14;;;;;1;;;13;
Mutunópolis;2006;15;;;;;1;5;;9;
Mutunópolis;2007;15;;;;;;;;15;
Mutunópolis;2008;23;;;;;1;;;22;
Mutunópolis;2009;21;;;;;3;1;;17;
Mutunópolis;2010;37;1;;;;7;1;;28;
Mutunópolis;2011;92;7;;;1;15;;;69;
Mutunópolis;2012;113;6;;;1;16;2;;88;
Mutunópolis;2013;65;8;;;1;14;;;42;
Mutunópolis;2014;96;7;;;2;19;6;1;61;
Mutunópolis;2015;87;3;;;2;14;21;;47;
Mutunópolis;2016;77;5;;;1;14;1;1;55;
Mutunópolis;2017;86;16;;;;13;2;;55;
Mutunópolis;2018;94;19;0;0;2;12;9;0;52;94
Nazário;1999;146;80;;2;3;28;22;;11;
Nazário;2000;156;85;;;1;25;8;;37;
Nazário;2001;109;43;1;;;15;15;;35;
Nazário;2002;162;88;3;;4;19;7;;41;
Nazário;2003;180;95;;1;;39;10;;35;
Nazário;2004;214;131;;;1;24;15;;43;
Nazário;2005;237;130;;;13;36;20;;38;
Nazário;2006;521;374;;;;39;10;;98;
Nazário;2007;492;306;;;2;47;8;;129;
Nazário;2008;305;145;;;3;18;28;;111;
Nazário;2009;371;176;;;20;47;24;;104;
Nazário;2010;328;161;;1;4;53;30;;79;
Nazário;2011;373;191;;1;2;60;28;;91;
Nazário;2012;367;180;;;;39;37;;111;
Nazário;2013;293;139;;;2;33;28;;91;
Nazário;2014;394;242;;;10;16;27;;99;
Nazário;2015;387;199;;;6;22;38;;122;
Nazário;2016;303;162;;;10;28;37;;66;
Nazário;2017;335;197;;;12;27;37;;62;
Nazário;2018;290;147;0;0;0;40;46;0;57;290
Nerópolis;1999;1222;481;;;120;91;520;;2;8
Nerópolis;2000;1727;621;;;356;94;644;;8;4
Nerópolis;2001;1741;663;;1;345;125;587;;20;
Nerópolis;2002;1749;614;;11;306;104;685;;29;
Nerópolis;2003;1479;498;1;1;289;120;530;;40;
Nerópolis;2004;1742;563;22;;434;150;522;;51;
Nerópolis;2005;1935;730;41;1;222;237;643;1;60;
Nerópolis;2006;1553;656;19;3;183;240;419;;33;
Nerópolis;2007;1619;632;47;9;153;214;454;;110;
Nerópolis;2008;2105;759;49;1;271;218;559;;248;
Nerópolis;2009;2289;1030;;1;317;276;524;2;139;
Nerópolis;2010;2254;1116;1;;295;225;544;;73;
Nerópolis;2011;2937;1610;;12;252;277;656;;130;
Nerópolis;2012;2618;1522;;6;248;271;467;;104;
Nerópolis;2013;2704;1389;1;1;300;372;563;;78;
Nerópolis;2014;2693;1246;12;;317;434;593;;91;
Nerópolis;2015;2775;1117;;;179;373;1011;;95;
Nerópolis;2016;2421;974;1;;60;394;889;;103;
Nerópolis;2017;2071;932;;1;48;385;613;;92;
Nerópolis;2018;2353;1077;0;0;91;404;628;0;153;2353
Niquelândia;1999;1755;139;73;6;334;113;651;48;246;145
Niquelândia;2000;1217;124;107;;153;95;661;24;53;
Niquelândia;2001;1048;167;75;18;144;148;405;23;62;6
Niquelândia;2002;1464;113;70;86;369;245;467;10;104;
Niquelândia;2003;1403;122;60;28;242;332;429;32;158;
Niquelândia;2004;2863;210;100;39;1017;313;903;17;264;
Niquelândia;2005;3331;230;93;16;1013;679;854;24;422;
Niquelândia;2006;2188;379;112;;228;388;798;;283;
Niquelândia;2007;3022;587;157;;447;496;946;;389;
Niquelândia;2008;4203;547;416;;1033;517;1252;80;358;
Niquelândia;2009;3112;609;142;;142;441;1336;;442;
Niquelândia;2010;3076;379;199;1;473;425;1187;2;410;
Niquelândia;2011;3328;482;155;;485;505;1294;;407;
Niquelândia;2012;3357;799;130;;572;401;1037;;418;
Niquelândia;2013;3286;483;189;;673;430;1189;;322;
Niquelândia;2014;3150;293;124;;805;394;1190;;344;
Niquelândia;2015;3778;173;114;;1565;348;1173;;405;
Niquelândia;2016;4825;155;720;;2368;304;908;;370;
Niquelândia;2017;3898;58;23;13;2484;326;583;;411;
Niquelândia;2018;2479;295;65;67;876;283;545;0;348;2479
Nova América;1999;1;;;;1;;;;;
Nova América;2000;6;;;;1;1;;;4;
Nova América;2001;5;;;;;3;;;2;
Nova América;2002;7;;;;4;;;;3;
Nova América;2003;4;1;;;;1;;;2;
Nova América;2004;;;;;;;;;;
Nova América;2005;1;;;;;;;;1;
Nova América;2006;5;1;;;;3;;;1;
Nova América;2007;14;1;;;;;1;;12;
Nova América;2008;14;;;;;2;;;12;
Nova América;2009;22;3;;;2;9;;;8;
Nova América;2010;27;1;;;;11;2;;13;
Nova América;2011;13;1;;;;4;;;8;
Nova América;2012;11;;;;;1;1;;9;
Nova América;2013;24;1;;;;9;1;;13;
Nova América;2014;19;;;;;9;;;10;
Nova América;2015;18;;;;2;3;3;;10;
Nova América;2016;18;;;;3;3;7;;5;
Nova América;2017;36;1;;;;5;20;;10;
Nova América;2018;122;0;0;0;0;9;108;0;5;122
Nova Aurora;1999;19;7;;;;4;5;;1;2
Nova Aurora;2000;12;2;;;;2;2;;6;
Nova Aurora;2001;8;4;;;;;1;;3;
Nova Aurora;2002;10;;;;;;2;;8;
Nova Aurora;2003;14;;;;;;1;;13;
Nova Aurora;2004;9;;;;;1;1;;7;
Nova Aurora;2005;20;1;;;3;3;1;;12;
Nova Aurora;2006;16;2;;;;3;2;;9;
Nova Aurora;2007;85;10;;;26;14;19;;16;
Nova Aurora;2008;558;15;;;487;13;29;7;7;
Nova Aurora;2009;729;7;;;641;17;40;2;22;
Nova Aurora;2010;197;17;;;101;26;24;4;25;
Nova Aurora;2011;83;4;;;5;19;25;7;23;
Nova Aurora;2012;54;6;;;1;12;10;;25;
Nova Aurora;2013;47;6;;;;7;16;;18;
Nova Aurora;2014;78;10;;;1;14;30;1;22;
Nova Aurora;2015;46;7;;;1;9;9;;20;
Nova Aurora;2016;42;7;;;1;14;9;1;10;
Nova Aurora;2017;36;4;;;3;9;5;;15;
Nova Aurora;2018;99;3;2;0;10;49;15;1;19;99
Nova Crixás;1999;126;9;;;7;13;34;;53;10
Nova Crixás;2000;102;1;;3;1;4;11;;82;
Nova Crixás;2001;132;;;2;;3;15;;112;
Nova Crixás;2002;155;;;;;7;22;;126;
Nova Crixás;2003;162;2;;;;8;11;;141;
Nova Crixás;2004;280;7;;;2;14;23;;234;
Nova Crixás;2005;270;4;2;;;14;16;;234;
Nova Crixás;2006;337;7;3;;;18;34;;275;
Nova Crixás;2007;483;4;;2;;34;21;;422;
Nova Crixás;2008;565;6;1;;;58;57;;443;
Nova Crixás;2009;468;26;3;6;;53;11;;369;
Nova Crixás;2010;562;29;8;;;68;23;;434;
Nova Crixás;2011;601;27;2;1;7;80;22;;462;
Nova Crixás;2012;722;33;1;;;75;20;;593;
Nova Crixás;2013;1008;57;2;;5;75;23;;846;
Nova Crixás;2014;1047;47;;;8;152;34;;806;
Nova Crixás;2015;1080;26;;;4;174;65;;811;
Nova Crixás;2016;1059;17;;;24;115;71;;832;
Nova Crixás;2017;944;25;6;5;20;124;94;;670;
Nova Crixás;2018;971;23;2;14;5;106;84;0;737;971
Nova Glória;1999;478;425;;;;30;21;;2;
Nova Glória;2000;718;680;;;;10;8;;20;
Nova Glória;2001;365;322;;;;10;11;;22;
Nova Glória;2002;135;100;;;;9;11;;15;
Nova Glória;2003;218;170;;;;19;11;;18;
Nova Glória;2004;106;37;2;;;18;11;;38;
Nova Glória;2005;130;69;3;;;25;6;;27;
Nova Glória;2006;78;16;1;;10;18;10;;23;
Nova Glória;2007;77;3;3;;7;26;15;;23;
Nova Glória;2008;110;10;2;;1;46;29;;22;
Nova Glória;2009;102;5;4;;1;31;32;;29;
Nova Glória;2010;132;46;2;;2;34;19;;29;
Nova Glória;2011;120;7;4;;;54;28;;27;
Nova Glória;2012;112;7;4;;4;54;27;;16;
Nova Glória;2013;159;15;1;;26;47;29;;41;
Nova Glória;2014;232;129;1;;1;54;16;;31;
Nova Glória;2015;187;73;3;;4;59;22;;26;
Nova Glória;2016;100;13;1;;1;35;26;;24;
Nova Glória;2017;126;28;1;;1;53;22;;21;
Nova Glória;2018;166;40;0;0;0;73;23;0;30;166
Nova Iguaçu de Goiás;1999;10;5;;;;3;1;;1;
Nova Iguaçu de Goiás;2000;6;1;;;;;;;5;
Nova Iguaçu de Goiás;2001;5;1;;;;;;;4;
Nova Iguaçu de Goiás;2002;5;;;;;;;;5;
Nova Iguaçu de Goiás;2003;6;2;;;;;;;4;
Nova Iguaçu de Goiás;2004;9;1;;;5;;;;3;
Nova Iguaçu de Goiás;2005;8;;2;;;;;;6;
Nova Iguaçu de Goiás;2006;6;;;;;;;;6;
Nova Iguaçu de Goiás;2007;12;2;;;;1;2;;7;
Nova Iguaçu de Goiás;2008;20;7;3;;;;3;;7;
Nova Iguaçu de Goiás;2009;13;;1;;;;2;;10;
Nova Iguaçu de Goiás;2010;25;7;;;;2;1;;15;
Nova Iguaçu de Goiás;2011;34;13;5;;;1;3;;12;
Nova Iguaçu de Goiás;2012;40;13;;;3;3;3;;18;
Nova Iguaçu de Goiás;2013;22;4;;;;5;;;13;
Nova Iguaçu de Goiás;2014;17;4;;;;3;1;;9;
Nova Iguaçu de Goiás;2015;33;10;;;;5;;;18;
Nova Iguaçu de Goiás;2016;18;;;;1;3;;;14;
Nova Iguaçu de Goiás;2017;34;2;;;;8;4;;20;
Nova Iguaçu de Goiás;2018;23;1;0;0;0;4;0;0;18;23
Nova Roma;1999;21;5;;;6;7;1;;2;
Nova Roma;2000;13;;;;7;;1;;5;
Nova Roma;2001;8;;;1;2;;1;;4;
Nova Roma;2002;12;;;;;;7;;5;
Nova Roma;2003;12;;;;6;;;;6;
Nova Roma;2004;4;;;;;;;;4;
Nova Roma;2005;10;;;;;;;;10;
Nova Roma;2006;25;;4;;;1;;;20;
Nova Roma;2007;57;1;18;;7;2;;;29;
Nova Roma;2008;11;;1;;;2;;;8;
Nova Roma;2009;12;;4;;1;2;;;5;
Nova Roma;2010;11;;;;;;1;;10;
Nova Roma;2011;33;;;;;2;;;31;
Nova Roma;2012;41;;;;;;2;;39;
Nova Roma;2013;33;1;3;;;;1;;28;
Nova Roma;2014;12;;;;;;;;12;
Nova Roma;2015;12;;;;;;2;;10;
Nova Roma;2016;11;;3;;;2;1;;5;
Nova Roma;2017;35;;13;;;2;1;;19;
Nova Roma;2018;43;1;6;0;0;5;6;0;25;43
Nova Veneza;1999;522;21;;;278;33;181;;6;3
Nova Veneza;2000;533;12;;;209;19;284;;9;
Nova Veneza;2001;502;67;;1;184;14;220;;15;1
Nova Veneza;2002;802;33;;;463;19;278;;9;
Nova Veneza;2003;458;36;;1;342;15;45;;19;
Nova Veneza;2004;930;35;;3;715;20;136;;21;
Nova Veneza;2005;819;112;24;3;600;21;28;;31;
Nova Veneza;2006;1225;153;30;2;716;220;48;;56;
Nova Veneza;2007;735;207;71;4;391;15;22;;25;
Nova Veneza;2008;550;148;19;;291;34;18;;40;
Nova Veneza;2009;468;187;5;1;184;37;30;;24;
Nova Veneza;2010;549;220;3;;245;13;42;;26;
Nova Veneza;2011;508;317;5;;115;16;33;;22;
Nova Veneza;2012;577;241;7;;249;22;35;;23;
Nova Veneza;2013;525;275;12;;117;26;84;;11;
Nova Veneza;2014;505;203;7;1;87;46;143;;18;
Nova Veneza;2015;463;261;7;;65;35;75;;20;
Nova Veneza;2016;513;239;24;;96;46;86;;22;
Nova Veneza;2017;464;232;;1;124;43;51;;13;
Nova Veneza;2018;355;123;0;0;96;45;59;0;32;355
Novo Brasil;1999;46;40;;;;;6;;;
Novo Brasil;2000;22;15;;;;;3;;4;
Novo Brasil;2001;14;7;;;;1;1;;5;
Novo Brasil;2002;11;5;;;;;;;6;
Novo Brasil;2003;7;;;;;;1;;6;
Novo Brasil;2004;20;;;;;;;;20;
Novo Brasil;2005;10;;;;;;;;10;
Novo Brasil;2006;12;;;;;;;;12;
Novo Brasil;2007;14;2;;;;1;1;;10;
Novo Brasil;2008;26;3;;;;;;;23;
Novo Brasil;2009;27;3;;;;;;;24;
Novo Brasil;2010;29;1;;;;;;;28;
Novo Brasil;2011;31;;;;;3;;;28;
Novo Brasil;2012;28;;;;;2;1;;25;
Novo Brasil;2013;43;10;;;;6;2;;25;
Novo Brasil;2014;109;36;;;7;24;4;;38;
Novo Brasil;2015;112;53;;;11;12;6;;30;
Novo Brasil;2016;111;72;;;;7;8;;24;
Novo Brasil;2017;154;89;;;;11;8;;46;
Novo Brasil;2018;143;81;1;0;0;17;4;0;40;143
Novo Gama;1999;120;1;;;5;102;12;;;
Novo Gama;2000;201;25;;;20;133;22;;1;
Novo Gama;2001;386;51;;1;37;194;98;;;5
Novo Gama;2002;314;21;;;36;191;62;;4;
Novo Gama;2003;296;37;;;46;131;81;;1;
Novo Gama;2004;389;54;;;43;190;98;;4;
Novo Gama;2005;522;89;;;50;304;74;;5;
Novo Gama;2006;457;39;;;83;228;102;;5;
Novo Gama;2007;604;11;;6;82;300;194;;11;
Novo Gama;2008;742;35;;;154;334;209;;10;
Novo Gama;2009;1094;53;;2;267;465;291;;16;
Novo Gama;2010;1062;60;;1;276;494;218;;13;
Novo Gama;2011;1118;108;1;;128;531;330;;20;
Novo Gama;2012;1144;61;;1;202;475;394;;11;
Novo Gama;2013;1083;21;;1;204;414;430;;13;
Novo Gama;2014;1471;34;7;;166;524;733;;7;
Novo Gama;2015;1340;47;1;;133;507;645;;7;
Novo Gama;2016;1260;38;1;15;92;613;491;;10;
Novo Gama;2017;1304;25;3;22;82;685;476;;11;
Novo Gama;2018;1288;47;2;6;91;659;472;0;11;1288
Novo Planalto;1999;24;7;;;;1;3;;13;
Novo Planalto;2000;38;13;;1;;3;;;21;
Novo Planalto;2001;25;1;;;;;;;24;
Novo Planalto;2002;20;;;1;1;;2;;16;
Novo Planalto;2003;25;;;;4;4;;;17;
Novo Planalto;2004;26;;;1;;;2;;23;
Novo Planalto;2005;29;;;;;;;;29;
Novo Planalto;2006;25;4;;;;2;;;19;
Novo Planalto;2007;32;;;;;3;;;29;
Novo Planalto;2008;45;2;;;;5;2;;36;
Novo Planalto;2009;49;;;;;1;;;48;
Novo Planalto;2010;82;2;;;;6;1;;73;
Novo Planalto;2011;76;1;;;;10;2;;63;
Novo Planalto;2012;71;2;;;4;7;1;;57;
Novo Planalto;2013;77;2;;;2;12;;;61;
Novo Planalto;2014;100;;;;7;14;4;;75;
Novo Planalto;2015;119;4;;;3;22;5;;85;
Novo Planalto;2016;151;1;;;17;41;3;;89;
Novo Planalto;2017;116;;;;;43;5;;68;
Novo Planalto;2018;113;0;0;0;4;39;3;0;67;113
Orizona;1999;259;42;13;1;18;74;74;;27;10
Orizona;2000;183;35;;;;50;37;3;58;
Orizona;2001;191;15;2;;;67;36;6;65;
Orizona;2002;247;47;2;;;59;38;2;99;
Orizona;2003;324;24;5;;12;58;41;1;183;
Orizona;2004;608;37;2;;;80;36;2;451;
Orizona;2005;332;33;5;1;;96;45;1;151;
Orizona;2006;334;42;3;;;76;94;;119;
Orizona;2007;502;142;3;1;6;81;41;;228;
Orizona;2008;626;238;1;;4;116;57;;210;
Orizona;2009;697;314;5;;1;111;70;;196;
Orizona;2010;790;412;3;;2;115;63;;195;
Orizona;2011;786;386;5;;3;143;98;;151;
Orizona;2012;951;517;3;;3;157;92;;179;
Orizona;2013;840;502;2;;2;145;88;;101;
Orizona;2014;794;361;2;;;178;83;;170;
Orizona;2015;779;326;2;;4;184;80;;183;
Orizona;2016;641;217;5;;1;199;80;;139;
Orizona;2017;742;283;;1;1;199;94;;164;
Orizona;2018;704;238;0;0;0;175;85;0;206;704
Ouro Verde de Goiás;1999;65;45;;;2;11;4;;2;1
Ouro Verde de Goiás;2000;79;46;;1;;2;7;;23;
Ouro Verde de Goiás;2001;68;40;;;;9;5;;14;
Ouro Verde de Goiás;2002;73;18;;;;4;32;;19;
Ouro Verde de Goiás;2003;103;39;;;;6;51;;7;
Ouro Verde de Goiás;2004;98;22;;1;;5;50;;20;
Ouro Verde de Goiás;2005;166;38;;4;;6;92;;26;
Ouro Verde de Goiás;2006;80;37;;;;16;4;;23;
Ouro Verde de Goiás;2007;65;26;;;;8;1;;30;
Ouro Verde de Goiás;2008;119;54;;;;9;5;;51;
Ouro Verde de Goiás;2009;101;39;;;;10;16;;36;
Ouro Verde de Goiás;2010;106;43;;;2;10;9;;42;
Ouro Verde de Goiás;2011;98;55;;;1;5;19;;18;
Ouro Verde de Goiás;2012;125;38;;;;15;29;;43;
Ouro Verde de Goiás;2013;133;41;;;2;11;45;;34;
Ouro Verde de Goiás;2014;132;55;;;;16;27;;34;
Ouro Verde de Goiás;2015;142;51;;;;23;35;;33;
Ouro Verde de Goiás;2016;111;34;;;1;25;19;;32;
Ouro Verde de Goiás;2017;95;23;;;1;15;27;;29;
Ouro Verde de Goiás;2018;90;24;0;0;0;12;15;0;39;90
Ouvidor;1999;87;45;;;13;10;19;;;
Ouvidor;2000;140;56;;;72;1;8;;3;
Ouvidor;2001;159;70;;;34;10;43;;2;
Ouvidor;2002;680;39;;;517;23;95;;6;
Ouvidor;2003;205;59;;1;;15;126;;4;
Ouvidor;2004;238;67;;;;24;141;;6;
Ouvidor;2005;187;54;;;;7;115;;11;
Ouvidor;2006;158;61;;;1;13;67;;16;
Ouvidor;2007;187;92;;;1;13;62;;19;
Ouvidor;2008;306;203;;;;26;72;;5;
Ouvidor;2009;588;452;;;1;12;109;;14;
Ouvidor;2010;216;118;;;3;14;72;;9;
Ouvidor;2011;243;126;;;5;28;66;;18;
Ouvidor;2012;308;90;;;39;27;129;;23;
Ouvidor;2013;326;81;36;;109;41;47;;12;
Ouvidor;2014;517;171;;;206;54;71;;15;
Ouvidor;2015;334;191;;;7;65;38;;33;
Ouvidor;2016;297;166;1;;2;54;48;;26;
Ouvidor;2017;385;180;4;;2;77;54;;68;
Ouvidor;2018;411;250;25;0;6;58;24;0;48;411
Padre Bernardo;1999;667;43;3;;295;25;125;;70;106
Padre Bernardo;2000;178;28;4;;;4;55;;87;
Padre Bernardo;2001;252;46;4;1;;27;55;;119;
Padre Bernardo;2002;250;39;2;;28;23;55;;103;
Padre Bernardo;2003;998;39;15;;782;35;24;1;102;
Padre Bernardo;2004;290;19;4;;39;42;35;2;149;
Padre Bernardo;2005;399;30;19;1;48;48;155;;98;
Padre Bernardo;2006;346;33;13;;73;65;67;1;94;
Padre Bernardo;2007;360;35;12;;13;93;69;;138;
Padre Bernardo;2008;401;33;35;;2;75;76;;180;
Padre Bernardo;2009;409;31;17;;1;91;77;;192;
Padre Bernardo;2010;592;59;32;1;;188;122;;190;
Padre Bernardo;2011;664;71;44;;7;180;153;;209;
Padre Bernardo;2012;660;38;54;;31;209;145;;183;
Padre Bernardo;2013;762;60;61;;99;217;124;;201;
Padre Bernardo;2014;925;27;37;;158;293;222;;188;
Padre Bernardo;2015;901;29;60;;55;266;211;;280;
Padre Bernardo;2016;738;20;36;;35;277;146;;224;
Padre Bernardo;2017;715;22;70;6;30;214;117;;256;
Padre Bernardo;2018;846;43;50;26;25;244;153;0;305;846
Palestina de Goiás;1999;41;10;;;1;2;20;;8;
Palestina de Goiás;2000;37;4;;;;3;5;;25;
Palestina de Goiás;2001;76;10;;;;3;2;;61;
Palestina de Goiás;2002;35;2;;;;2;1;;30;
Palestina de Goiás;2003;88;8;;;;2;;;78;
Palestina de Goiás;2004;60;4;;;;1;;;55;
Palestina de Goiás;2005;101;13;;;;2;1;;85;
Palestina de Goiás;2006;50;2;;;;5;4;;39;
Palestina de Goiás;2007;69;2;;;;7;2;;58;
Palestina de Goiás;2008;83;;;;9;5;1;;68;
Palestina de Goiás;2009;73;2;;;;5;4;;62;
Palestina de Goiás;2010;92;;;;;15;;;77;
Palestina de Goiás;2011;87;2;;;;11;2;;72;
Palestina de Goiás;2012;79;;;19;;6;1;;53;
Palestina de Goiás;2013;163;1;;80;16;8;;;58;
Palestina de Goiás;2014;89;1;;26;;8;1;;53;
Palestina de Goiás;2015;78;;;5;;12;3;;58;
Palestina de Goiás;2016;79;;;1;13;4;1;;60;
Palestina de Goiás;2017;61;;1;5;1;2;;;52;
Palestina de Goiás;2018;95;24;0;1;0;6;3;0;61;95
Palmeiras de Goiás;1999;484;193;1;1;6;114;122;;41;6
Palmeiras de Goiás;2000;476;204;;;19;54;98;;101;
Palmeiras de Goiás;2001;432;125;;4;;92;95;;116;
Palmeiras de Goiás;2002;465;144;;6;4;101;70;;140;
Palmeiras de Goiás;2003;741;149;;15;247;99;82;;149;
Palmeiras de Goiás;2004;895;254;;21;194;111;133;;182;
Palmeiras de Goiás;2005;1054;650;;2;50;117;84;;151;
Palmeiras de Goiás;2006;2031;1472;;;117;154;138;;150;
Palmeiras de Goiás;2007;2320;1162;;;52;156;470;;480;
Palmeiras de Goiás;2008;3091;1663;;;226;210;150;;842;
Palmeiras de Goiás;2009;2116;1040;;1;276;227;153;;419;
Palmeiras de Goiás;2010;2039;954;;;348;224;203;;310;
Palmeiras de Goiás;2011;2969;1894;;3;241;294;255;;282;
Palmeiras de Goiás;2012;3775;2635;;;190;299;266;;385;
Palmeiras de Goiás;2013;4705;2894;1;;836;271;370;;333;
Palmeiras de Goiás;2014;4640;2844;1;;794;288;413;;300;
Palmeiras de Goiás;2015;3377;2021;4;;333;287;349;;383;
Palmeiras de Goiás;2016;2963;1763;;;251;272;331;;346;
Palmeiras de Goiás;2017;2556;1524;;;129;278;335;;290;
Palmeiras de Goiás;2018;2391;1268;0;2;182;259;384;0;296;2391
Palmelo;1999;93;25;;;;15;53;;;
Palmelo;2000;99;14;;;;21;63;;1;
Palmelo;2001;103;;;;;21;82;;;
Palmelo;2002;96;;;;;9;87;;;
Palmelo;2003;148;;;;;11;135;;2;
Palmelo;2004;75;9;;;;9;56;;1;
Palmelo;2005;29;;;;;3;23;;3;
Palmelo;2006;11;;;;;8;3;;;
Palmelo;2007;11;;;;;6;3;;2;
Palmelo;2008;9;;;;;3;;;6;
Palmelo;2009;7;;;;;5;;;2;
Palmelo;2010;14;;;;;7;2;;5;
Palmelo;2011;16;5;;;;3;6;;2;
Palmelo;2012;13;1;;;;3;5;;4;
Palmelo;2013;24;1;;;;10;4;;9;
Palmelo;2014;10;;;;;5;2;;3;
Palmelo;2015;10;;;;1;4;;;5;
Palmelo;2016;27;;2;;;11;4;;10;
Palmelo;2017;47;;;;5;30;5;;7;
Palmelo;2018;19;0;0;0;0;11;6;0;2;19
Palminópolis;1999;47;9;;;1;14;7;;11;5
Palminópolis;2000;39;12;;;2;;2;;21;2
Palminópolis;2001;103;19;;;23;11;2;;48;
Palminópolis;2002;60;11;;;;7;2;;40;
Palminópolis;2003;68;4;;;15;13;2;;34;
Palminópolis;2004;128;;;;69;7;4;;48;
Palminópolis;2005;60;;;;3;9;1;;47;
Palminópolis;2006;43;;;;;9;3;;31;
Palminópolis;2007;153;;;;;2;3;;148;
Palminópolis;2008;87;;;;2;4;8;;73;
Palminópolis;2009;117;9;;;;9;8;;91;
Palminópolis;2010;113;13;;;;18;10;;72;
Palminópolis;2011;111;9;;;;18;18;;66;
Palminópolis;2012;145;22;;;;22;25;;76;
Palminópolis;2013;90;8;;;;13;15;;54;
Palminópolis;2014;109;22;;;;35;10;;42;
Palminópolis;2015;89;4;;;;38;6;;41;
Palminópolis;2016;79;3;;;;36;7;;33;
Palminópolis;2017;103;16;;;;25;11;;51;
Palminópolis;2018;152;24;1;0;0;39;14;0;74;152
Panamá;1999;20;;;;1;3;6;2;8;
Panamá;2000;70;;21;;;;5;;44;
Panamá;2001;532;;4;;;1;3;;524;
Panamá;2002;479;;4;;;26;2;;447;
Panamá;2003;555;;2;;;1;26;;526;
Panamá;2004;106;;2;;;;71;;33;
Panamá;2005;65;;6;;;1;29;;29;
Panamá;2006;72;;;;;2;37;;33;
Panamá;2007;57;;16;;;1;11;;29;
Panamá;2008;137;;4;;;2;34;;97;
Panamá;2009;125;;;;;17;37;;71;
Panamá;2010;176;;1;;;16;88;;71;
Panamá;2011;149;;;;;35;30;;84;
Panamá;2012;117;;1;;;26;19;;71;
Panamá;2013;186;;3;;;33;39;;111;
Panamá;2014;156;;1;;;26;64;;65;
Panamá;2015;151;;;;;12;49;;90;
Panamá;2016;198;;1;;;12;45;;140;
Panamá;2017;156;;3;;;10;49;;94;
Panamá;2018;184;0;6;0;0;8;48;0;122;184
Paranaiguara;1999;131;36;;;29;24;24;;12;6
Paranaiguara;2000;146;44;;;19;12;9;;62;
Paranaiguara;2001;181;34;;;30;32;4;;80;1
Paranaiguara;2002;174;34;;;32;21;2;;85;
Paranaiguara;2003;166;41;;;;47;4;;74;
Paranaiguara;2004;149;57;;;;26;5;;61;
Paranaiguara;2005;216;75;;;25;39;6;1;70;
Paranaiguara;2006;170;54;;;3;39;11;;63;
Paranaiguara;2007;184;52;;;5;51;5;;71;
Paranaiguara;2008;235;45;;;8;46;16;;120;
Paranaiguara;2009;272;51;;;10;52;54;;105;
Paranaiguara;2010;450;85;;;99;79;59;;128;
Paranaiguara;2011;371;51;;;30;83;81;;126;
Paranaiguara;2012;390;65;;1;66;110;30;;118;
Paranaiguara;2013;453;50;;;55;109;91;;148;
Paranaiguara;2014;380;40;;;21;134;89;;96;
Paranaiguara;2015;309;36;;;10;105;94;;64;
Paranaiguara;2016;281;30;;;;107;81;;63;
Paranaiguara;2017;201;17;;;2;69;57;;56;
Paranaiguara;2018;470;59;0;0;11;170;166;0;64;470
Paraúna;1999;279;52;2;2;47;46;78;;43;9
Paraúna;2000;278;34;;;;41;22;2;179;
Paraúna;2001;329;18;;;5;38;25;;243;
Paraúna;2002;347;2;;;7;29;36;;273;
Paraúna;2003;450;24;;;81;35;20;;290;
Paraúna;2004;574;23;;;93;36;35;;387;
Paraúna;2005;704;46;;;34;45;23;;556;
Paraúna;2006;591;12;;2;101;81;45;;350;
Paraúna;2007;546;12;;18;4;95;17;;400;
Paraúna;2008;616;54;;;;66;77;;419;
Paraúna;2009;955;182;;;2;92;97;1;581;
Paraúna;2010;1098;166;;;114;101;45;;672;
Paraúna;2011;1278;147;;;18;141;74;;898;
Paraúna;2012;1534;267;;;89;182;94;;902;
Paraúna;2013;1522;367;;;77;173;119;;786;
Paraúna;2014;1442;323;;;10;127;89;;893;
Paraúna;2015;1326;292;;9;3;143;148;2;729;
Paraúna;2016;1226;178;;6;25;142;158;;717;
Paraúna;2017;1313;151;;;15;151;200;;796;
Paraúna;2018;1348;219;0;1;7;163;183;0;775;1348
Perolândia;1999;49;4;2;3;;18;16;;6;
Perolândia;2000;77;4;;;1;6;10;;56;
Perolândia;2001;62;;;;3;6;10;;43;
Perolândia;2002;63;;;;10;6;9;;38;
Perolândia;2003;113;1;;1;1;52;4;;54;
Perolândia;2004;178;15;;;4;100;6;;53;
Perolândia;2005;189;5;10;;5;99;4;;66;
Perolândia;2006;142;1;;;13;18;36;;74;
Perolândia;2007;149;5;7;;;14;16;;107;
Perolândia;2008;174;3;2;;;8;11;;150;
Perolândia;2009;213;;;;;10;27;;176;
Perolândia;2010;152;;;;;9;19;;124;
Perolândia;2011;958;;;;2;8;25;;923;
Perolândia;2012;761;;;;;15;13;;733;
Perolândia;2013;753;527;;;;29;24;;173;
Perolândia;2014;842;618;4;;;20;13;;187;
Perolândia;2015;427;246;;;1;31;14;;135;
Perolândia;2016;401;240;5;;;29;13;;114;
Perolândia;2017;319;152;6;;;7;14;;140;
Perolândia;2018;470;189;13;0;4;74;57;0;133;470
